"","UID","Jan19_rade9h_sum","Feb19_rade9h_sum","Mar19_rade9h_sum","Apr19_rade9h_sum","May19_rade9h_sum","Jun19_rade9h_sum","Jul19_rade9h_sum","Aug19_rade9h_sum","Sep19_rade9h_sum","Oct19_rade9h_sum","Nov19_rade9h_sum","Dec19_rade9h_sum","Jan19_outlier_smth_sum","Feb19_outlier_smth_sum","Mar19_outlier_smth_sum","Apr19_outlier_smth_sum","May19_outlier_smth_sum","Jun19_outlier_smth_sum","Jul19_outlier_smth_sum","Aug19_outlier_smth_sum","Sep19_outlier_smth_sum","Oct19_outlier_smth_sum","Nov19_outlier_smth_sum","Dec19_outlier_smth_sum","Jan19_rade9h_sum_diff","Feb19_rade9h_sum_diff","Mar19_rade9h_sum_diff","Apr19_rade9h_sum_diff","May19_rade9h_sum_diff","Jun19_rade9h_sum_diff","Jul19_rade9h_sum_diff","Aug19_rade9h_sum_diff","Sep19_rade9h_sum_diff","Oct19_rade9h_sum_diff","Nov19_rade9h_sum_diff","Dec19_rade9h_sum_diff","Jan19_outlier_smth_sum_diff","Feb19_outlier_smth_sum_diff","Mar19_outlier_smth_sum_diff","Apr19_outlier_smth_sum_diff","May19_outlier_smth_sum_diff","Jun19_outlier_smth_sum_diff","Jul19_outlier_smth_sum_diff","Aug19_outlier_smth_sum_diff","Sep19_outlier_smth_sum_diff","Oct19_outlier_smth_sum_diff","Nov19_outlier_smth_sum_diff","Dec19_outlier_smth_sum_diff"
"11",1845,1045.24304199219,2356.93774414063,2889.13452148438,3646.708984375,2235.69677734375,987.099975585938,783.241638183594,1002.79895019531,2688.62133789063,3886.06176757813,5985.447265625,2691.984375,16.7991943359375,18.370023727417,17.510892868042,22.1758594512939,18.7704010009766,17.3991832733154,17.68332862854,16.1860046386719,20.0049571990967,26.5878505706787,25.8081874847412,8.94999980926514,-2618.55456542969,1311.69470214844,532.19677734375,757.57446289062,-1411.01220703125,-1248.59680175781,-203.858337402344,219.557312011716,1685.82238769532,1197.4404296875,2099.38549804687,-3293.462890625,-3.9356231689453,1.5708293914795,-0.859130859375,4.6649665832519,-3.4054584503173,-1.3712177276612,0.284145355224599,-1.4973239898681,3.8189525604248,6.582893371582,-0.7796630859375,-16.8581876754761
"12",1905,35338.625,31616.037109375,39888.46875,56036.765625,47927.671875,22512.1171875,22408.58203125,21621.646484375,46275.38671875,60751.8671875,53781.08984375,37900.8828125,2336.93920898438,2293.58569335938,2140.26171875,2368.34619140625,2303.94970703125,2381.70654296875,2261.63916015625,2328.24658203125,2477.25317382813,2583.9775390625,2533.94482421875,2271.984375,-3989.6171875,-3722.587890625,8272.431640625,16148.296875,-8109.09375,-25415.5546875,-103.53515625,-786.935546875,24653.740234375,14476.48046875,-6970.77734375,-15880.20703125,-168.03637695312,-43.353515625,-153.32397460938,228.08447265625,-64.396484375,77.7568359375,-120.0673828125,66.607421875,149.00659179688,106.72436523437,-50.03271484375,-261.96044921875
"13",1946,48528.6796875,55017.1953125,64014.34375,92193.375,74483.546875,37466.8984375,31041.634765625,28998.533203125,75425.1875,109088.609375,98775.2109375,67915.0390625,942.206909179688,891.534973144531,993.440612792969,1056.94152832031,1034.42407226563,1118.83728027344,1007.44219970703,976.647827148438,1100.19116210938,1189.82788085938,1124.77307128906,868.003540039063,-11722.41796875,6488.515625,8997.1484375,28179.03125,-17709.828125,-37016.6484375,-6425.263671875,-2043.1015625,46426.654296875,33663.421875,-10313.3984375,-30860.171875,-59.456542968752,-50.6719360351569,101.905639648438,63.500915527341,-22.51745605468,84.41320800781,-111.39508056641,-30.794372558592,123.543334960942,89.63671875,-65.05480957032,-256.769531249997
"14",2040,-2082.287109375,13906,15302.4677734375,16066.01953125,10927.736328125,6131.55078125,6606.38427734375,8119.41650390625,30119.0078125,36523.6484375,21031.05859375,13402.78515625,1296.05737304688,1233.94885253906,1415.59680175781,1300.96740722656,1484.64465332031,1552.60803222656,1572.0498046875,1391.90478515625,1529.27954101563,1518.9775390625,1294.49987792969,1236.39379882813,-17229.0625,15988.287109375,1396.4677734375,763.5517578125,-5138.283203125,-4796.185546875,474.83349609375,1513.0322265625,21999.5913085938,6404.640625,-15492.58984375,-7628.2734375,-147.46069335937,-62.10852050782,181.64794921875,-114.62939453125,183.67724609375,67.96337890625,19.44177246094,-180.14501953125,137.37475585938,-10.30200195313,-224.47766113281,-58.10607910156
"15",2094,3016.7587890625,8891.83984375,11110.5205078125,13109.20703125,7756.99853515625,3924.685546875,3102.43334960938,5000.73974609375,11446.6943359375,16263.00390625,18929.0390625,6674.38916015625,30.5544700622559,31.192440032959,38.652042388916,33.917594909668,28.9447135925293,34.4508438110352,36.0530395507813,28.3401165008545,35.8819808959961,41.9786758422852,35.2424659729004,27.4921245574951,-8392.5830078125,5875.0810546875,2218.6806640625,1998.6865234375,-5352.20849609375,-3832.31298828125,-822.25219726562,1898.30639648437,6445.95458984375,4816.3095703125,2666.03515625,-12254.6499023438,-8.4493103027343,0.6379699707031,7.459602355957,-4.734447479248,-4.9728813171387,5.5061302185059,1.6021957397461,-7.7129230499268,7.5418643951416,6.0966949462891,-6.7362098693848,-7.7503414154053
"16",2139,9515.072265625,12730.794921875,13333.4169921875,17937.982421875,13167.6162109375,7179.8388671875,6057.8798828125,6174.23095703125,13521.849609375,20951.75390625,19266.7265625,15180.4599609375,1113.75073242188,1006.03393554688,1149.23657226563,1186.32275390625,1202.27514648438,1233.47973632813,1229.74890136719,1115.93395996094,1181.86169433594,1296.00866699219,1223.78186035156,1045.74853515625,-3935.10546875,3215.72265625,602.6220703125,4604.5654296875,-4770.3662109375,-5987.77734375,-1121.958984375,116.35107421875,7347.61865234375,7429.904296875,-1685.02734375,-4086.2666015625,-98.15710449218,-107.716796875,143.20263671875,37.08618164062,15.95239257813,31.20458984375,-3.73083496094,-113.81494140625,65.927734375,114.14697265625,-72.22680664063,-178.03332519531
"17",2140,8612.919921875,10566.7490234375,10711.41796875,14996.060546875,9062.8798828125,5545.33642578125,4102.08837890625,4202.0166015625,10115.8818359375,15440.8173828125,17540.6484375,5145.421875,319.451385498047,338.908294677734,325.614562988281,353.744720458984,359.561492919922,374.143310546875,363.907775878906,297.03564453125,377.0283203125,425.415496826172,361.357757568359,166.720291137695,-2294.5771484375,1953.8291015625,144.6689453125,4284.642578125,-5933.1806640625,-3517.54345703125,-1443.248046875,99.92822265625,5913.865234375,5324.935546875,2099.8310546875,-12395.2265625,-64.086181640625,19.456909179687,-13.293731689453,28.130157470703,5.81677246093801,14.581817626953,-10.235534667969,-66.872131347656,79.99267578125,48.387176513672,-64.057739257813,-194.637466430664
"18",2158,5227.73828125,9478.28515625,9439.5615234375,12436.099609375,9144.7490234375,5142.162109375,5097.2919921875,4301.537109375,9624.4267578125,14612.470703125,13188.5830078125,10238.7802734375,875.943237304688,857.140686035156,895.621459960938,929.470642089844,848.995788574219,900.846862792969,894.356872558594,800.90771484375,869.345703125,963.14501953125,953.492309570313,843.315368652344,-4874.939453125,4250.546875,-38.7236328125,2996.5380859375,-3291.3505859375,-4002.5869140625,-44.8701171875,-795.7548828125,5322.8896484375,4988.0439453125,-1423.8876953125,-2949.802734375,-76.507873535156,-18.8025512695319,38.4807739257819,33.849182128906,-80.474853515625,51.85107421875,-6.489990234375,-93.449157714844,68.43798828125,93.79931640625,-9.65270996093705,-110.176940917969
"19",2159,2497.4677734375,3230.32446289063,3371.35815429688,4477.68603515625,2493.92504882813,1472.2978515625,1461.41979980469,1353.28820800781,2967.67016601563,3820.7041015625,4646.70654296875,3017.07421875,356.251342773438,388.083129882813,392.801818847656,392.456665039063,350.118957519531,370.367980957031,381.670318603516,320.450805664063,368.123321533203,453.183441162109,374.978576660156,188.675354003906,-1169.17358398438,732.85668945313,141.03369140625,1106.32788085937,-1983.76098632812,-1021.62719726563,-10.87805175781,-108.13159179688,1614.38195800782,853.03393554687,826.00244140625,-1629.63232421875,-48.832092285156,31.831787109375,4.71868896484301,-0.345153808593011,-42.337707519532,20.2490234375,11.302337646485,-61.219512939453,47.67251586914,85.060119628906,-78.204864501953,-186.30322265625
"20",2163,3067.58862304688,5809.0771484375,6439.599609375,8657.935546875,5249.7275390625,2461.35913085938,1845.51916503906,2445.25439453125,5985.36376953125,9076.4736328125,11627.4990234375,5125.6875,14.4176654815674,17.0406322479248,16.0053462982178,23.9277591705322,15.3127861022949,15.9585256576538,14.0291261672974,13.2007188796997,19.9183006286621,23.2232532501221,25.5946636199951,8.58722400665283,-4553.49340820312,2741.48852539062,630.5224609375,2218.3359375,-3408.2080078125,-2788.36840820312,-615.83996582032,599.73522949219,3540.109375,3091.10986328125,2551.025390625,-6501.8115234375,-7.451826095581,2.6229667663574,-1.035285949707,7.9224128723144,-8.6149730682373,0.645739555358899,-1.9293994903564,-0.828407287597701,6.7175817489624,3.30495262146,2.371410369873,-17.0074396133423
"21",2167,3085.30981445313,5857.22216796875,4029.12622070313,6337.66748046875,3497.55981445313,1919.02673339844,1861.70324707031,1587.69274902344,3967.27099609375,6101.08154296875,6130.95849609375,5090.11962890625,6.94000005722046,8.98999977111816,7.32999992370605,7.82999992370605,5.09999990463257,5.67000007629395,6.50999975204468,5.19000005722046,7.38000011444092,8.5600004196167,8.10999965667725,9.4399995803833,-2014.38110351562,2771.91235351562,-1828.09594726562,2308.54125976562,-2840.10766601562,-1578.53308105469,-57.32348632813,-274.01049804687,2379.57824707031,2133.810546875,29.876953125,-1040.8388671875,-2.0499997138977,2.0499997138977,-1.65999984741211,0.5,-2.73000001907348,0.57000017166138,0.839999675750731,-1.31999969482422,2.19000005722046,1.18000030517578,-0.45000076293945,1.32999992370605
"22",2173,25505.966796875,37337.7421875,37907.703125,51865.5234375,32650.435546875,21398.74609375,16965.818359375,14106.5498046875,36793.2421875,58817.8203125,63282.7421875,40285.89453125,301.500244140625,332.588714599609,313.954223632813,338.112731933594,349.145446777344,326.963226318359,321.947082519531,279.696472167969,322.953094482422,352.375671386719,344.067352294922,281.117401123047,-20153.955078125,11831.775390625,569.9609375,13957.8203125,-19215.087890625,-11251.689453125,-4432.927734375,-2859.2685546875,22686.6923828125,22024.578125,4464.921875,-22996.84765625,-59.860473632813,31.088470458984,-18.634490966796,24.158508300781,11.03271484375,-22.182220458985,-5.01614379882795,-42.250610351562,43.256622314453,29.422576904297,-8.30831909179699,-62.949951171875
"23",2190,15890.9873046875,22870.369140625,20007.55078125,25155.78125,19032.90625,16082.90625,16774.025390625,15196.6484375,20072.88671875,25114.94921875,24754.4140625,7848.7255859375,8454.8955078125,10060.3369140625,9316.7802734375,9316.36328125,9663.2021484375,10152.544921875,10442.0869140625,9137.07421875,9553.0791015625,10351.8330078125,9111.4755859375,2689.19506835938,-5492.1064453125,6979.3818359375,-2862.818359375,5148.23046875,-6122.875,-2950,691.119140625,-1577.376953125,4876.23828125,5042.0625,-360.53515625,-16905.6884765625,-904.923828125,1605.44140625,-743.556640625,-0.4169921875,346.8388671875,489.3427734375,289.5419921875,-1305.0126953125,416.0048828125,798.75390625,-1240.357421875,-6422.28051757812
"24",2191,3863.98022460938,4500.32861328125,4103.23779296875,5388.1865234375,3645.96166992188,2977.177734375,3091.86840820313,2705.13012695313,4059.22412109375,5195.796875,5322.44677734375,1979.95361328125,1184.21325683594,1188.14086914063,1129.49536132813,1294.62561035156,1240.10510253906,1377.58288574219,1557.16918945313,1180.02392578125,1236.12768554688,1407.4873046875,1264.82690429688,541.88720703125,-687.47241210937,636.34838867187,-397.0908203125,1284.94873046875,-1742.22485351562,-668.78393554688,114.69067382813,-386.73828125,1354.09399414062,1136.57275390625,126.64990234375,-3342.4931640625,-17.37731933594,3.92761230469,-58.6455078125,165.13024902343,-54.5205078125,137.47778320313,179.58630371094,-377.14526367188,56.10375976563,171.35961914062,-142.66040039062,-722.93969726563
"25",2197,11770.6513671875,15128.3642578125,15723.7314453125,20378.212890625,15065.5322265625,8319.5546875,7772.05419921875,7478.1826171875,15846.4697265625,23698.2890625,22052.1875,15412.1591796875,1391.21240234375,1312.21020507813,1513.08959960938,1732.72521972656,1824.57202148438,2052.2734375,2097.40258789063,1866.71691894531,1920.22326660156,1935.12829589844,1695.78503417969,1516.30004882813,-5624.6298828125,3357.712890625,595.3671875,4654.4814453125,-5312.6806640625,-6745.9775390625,-547.50048828125,-293.87158203125,8368.287109375,7851.8193359375,-1646.1015625,-6640.0283203125,-265.35144042969,-79.00219726562,200.87939453125,219.63562011718,91.84680175782,227.70141601562,45.12915039063,-230.68566894532,53.50634765625,14.90502929688,-239.34326171875,-179.48498535156
"26",2208,18297.171875,27872.318359375,24407.802734375,37016.9765625,21817.0390625,12097.8583984375,12733.0419921875,9115.666015625,24728.900390625,38729.58984375,37652.80078125,28653.28515625,555.461181640625,464.826812744141,558.715209960938,546.109985351563,546.229187011719,589.733215332031,604.771179199219,524.240783691406,587.0244140625,646.447998046875,566.893188476563,532.5576171875,-10992.2578125,9575.146484375,-3464.515625,12609.173828125,-15199.9375,-9719.1806640625,635.18359375,-3617.3759765625,15613.234375,14000.689453125,-1076.7890625,-8999.515625,-71.499633789063,-90.634368896484,93.8883972167969,-12.605224609375,0.119201660156023,43.504028320312,15.037963867188,-80.530395507813,62.783630371094,59.423583984375,-79.554809570312,-34.335571289063
"27",2249,8934.5517578125,10031.525390625,10996.115234375,16048.58984375,12175.068359375,6631.458984375,5630.92138671875,5428.27392578125,13056.2373046875,18769.65234375,17517.9609375,11263.4609375,900.33544921875,929.060668945313,1033.30920410156,1022.57818603516,1015.95062255859,1001.06964111328,926.680603027344,890.438781738281,897.513916015625,978.752624511719,937.290100097656,786.976745605469,-2822.541015625,1096.9736328125,964.58984375,5052.474609375,-3873.521484375,-5543.609375,-1000.53759765625,-202.6474609375,7627.96337890625,5713.4150390625,-1251.69140625,-6254.5,-135.66955566406,28.725219726563,104.248535156247,-10.7310180664,-6.62756347657,-14.88098144531,-74.389038085936,-36.241821289063,7.07513427734398,81.238708496094,-41.462524414063,-150.313354492187
"28",2264,4086.63427734375,5761.39453125,7728.55419921875,9013.5029296875,5900.099609375,3056.658203125,2538.26000976563,3085.59790039063,7278.2841796875,9892.787109375,13993.9716796875,4951.681640625,260.048675537109,263.558929443359,263.199371337891,301.195007324219,339.608276367188,333.899139404297,323.962615966797,271.431549072266,303.076721191406,329.471038818359,303.695678710938,261.162017822266,-4558.03759765625,1674.76025390625,1967.15966796875,1284.94873046875,-3113.4033203125,-2843.44140625,-518.39819335937,547.337890625,4192.68627929687,2614.5029296875,4101.1845703125,-9042.2900390625,-68.671508789063,3.51025390625,-0.359558105467954,37.995635986328,38.413269042969,-5.70913696289102,-9.9365234375,-52.531066894531,31.64517211914,26.394317626953,-25.775360107421,-42.533660888672
"29",2344,13167.642578125,15894.4404296875,17773.38671875,21669.1328125,16592.068359375,12928.0615234375,12560.8525390625,11277.9140625,16898.458984375,24367.80859375,22825.869140625,18672.146484375,4322.29296875,4786.35498046875,4660.65283203125,4939.73046875,5114.07470703125,5431.15673828125,5848.8828125,5548.36376953125,4707.60009765625,5517.44775390625,5419.4658203125,5354.25048828125,-4146.056640625,2726.7978515625,1878.9462890625,3895.74609375,-5077.064453125,-3664.0068359375,-367.208984375,-1282.9384765625,5620.544921875,7469.349609375,-1541.939453125,-4153.72265625,-373.1123046875,464.06201171875,-125.7021484375,279.07763671875,174.34423828125,317.08203125,417.72607421875,-300.51904296875,-840.763671875,809.84765625,-97.98193359375,-65.21533203125
"30",2400,10518.8642578125,10887.103515625,11425.4931640625,16202.3876953125,10807.27734375,6142.05810546875,5489.42041015625,6012.94189453125,11152.916015625,17139.5,19843.638671875,8342.1875,1392.96484375,1304.87951660156,1536.75109863281,1561.75732421875,1715.19970703125,1798.98376464844,1785.06896972656,1466.11120605469,1676.20043945313,1756.76135253906,1569.20593261719,106.23999786377,-5934.9794921875,368.2392578125,538.3896484375,4776.89453125,-5395.1103515625,-4665.21923828125,-652.6376953125,523.521484375,5139.97412109375,5986.583984375,2704.138671875,-11501.451171875,-408.61645507813,-88.08532714844,231.87158203125,25.00622558594,153.4423828125,83.78405761719,-13.91479492188,-318.95776367187,210.08923339844,80.56091308593,-187.55541992187,-1462.96593475342
"31",2432,10010.5205078125,15104.30078125,16130.9111328125,21378.3984375,16302.974609375,9656.2626953125,8948.46484375,7169.74267578125,16791.359375,25669.75390625,22826.078125,17139.77734375,1293.78674316406,1343.24926757813,1281.83850097656,1308.359375,1283.29418945313,1320.56311035156,1387.99304199219,1253.38232421875,1356.34436035156,1408.0849609375,1332.89770507813,1181.58471679688,-6555.1865234375,5093.7802734375,1026.6103515625,5247.4873046875,-5075.423828125,-6646.7119140625,-707.7978515625,-1778.72216796875,9621.61669921875,8878.39453125,-2843.67578125,-5686.30078125,-34.912109375,49.46252441407,-61.41076660157,26.52087402344,-25.06518554687,37.26892089843,67.42993164063,-134.61071777344,102.96203613281,51.74060058594,-75.18725585937,-151.31298828125
"32",2437,1519.35192871094,2183.19262695313,1894.03210449219,2836.99658203125,1600.56530761719,706.368530273438,728.459350585938,663.9189453125,1824.43627929688,2558.5400390625,3224.59448242188,2380.03930664063,0.0180410873144865,0.0400544181466103,0.0280092731118202,0.021020345389843,0.0152486814185977,0.0287834536284208,0.0194826330989599,0.0123281572014093,0.0169732421636581,0.0280573554337025,0.051608394831419,0.00831848569214344,-846.55749511719,663.84069824219,-289.16052246094,942.96447753906,-1236.43127441406,-894.196777343752,22.0908203125,-64.540405273438,1160.51733398438,734.10375976562,666.05444335938,-844.55517578125,-0.0231986436992884,0.0220133308321238,-0.0120451450347901,-0.0069889277219772,-0.0057716639712453,0.0135347722098231,-0.0093008205294609,-0.0071544758975506,0.0046450849622488,0.0110841132700444,0.0235510393977165,-0.0432899091392756
"33",2443,7498.80126953125,9176.869140625,10302.703125,13739.755859375,10088.23046875,5776.27783203125,5227.2490234375,4612.62451171875,10990.234375,15627.115234375,13349.2841796875,10513.423828125,0,0,0,0,0,0,0,0,0,0,0,0,-3156.10888671875,1678.06787109375,1125.833984375,3437.052734375,-3651.525390625,-4311.95263671875,-549.02880859375,-614.62451171875,6377.60986328125,4636.880859375,-2277.8310546875,-2835.8603515625,0,0,0,0,0,0,0,0,0,0,0,0
"34",2456,32714.1015625,36854.265625,39289.25,49554.91015625,41397.046875,30644.05078125,27667.17578125,26543.73046875,42082.9296875,56336.55859375,53879.65625,41608.04296875,15557.9287109375,15531.109375,16035.8369140625,16139.908203125,16103.6484375,17068.490234375,16651.98828125,15972.3017578125,16381.712890625,16911.876953125,16279.060546875,16099.470703125,-7565.44921875,4140.1640625,2434.984375,10265.66015625,-8157.86328125,-10752.99609375,-2976.875,-1123.4453125,15539.19921875,14253.62890625,-2456.90234375,-12271.61328125,-698.2099609375,-26.8193359375,504.7275390625,104.0712890625,-36.259765625,964.841796875,-416.501953125,-679.6865234375,409.4111328125,530.1640625,-632.81640625,-179.58984375
